,material_id,formation_energy_per_atom,ealstic_vector,pretty_formula,cif
11,NiFe40_2,-72.0482625127986, 221.336358407221,NiFe40,"# generated using pymatgen
 data_Fe3Ni5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3Ni5
_chemical_formula_sum   'Fe6 Ni10'
_cell_volume   174.45683200
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.99996042  0.00025894  0.00067704  1
  Ni  Ni1  1  0.25073341  0.24991290  0.24967861  1
  Fe  Fe2  1  0.00078790  0.99929804  0.49826064  1
  Fe  Fe3  1  0.25236668  0.24908738  0.75058808  1
  Fe  Fe4  1  0.00073288  0.50081162  0.00178553  1
  Ni  Ni5  1  0.25068254  0.75023024  0.24960673  1
  Fe  Fe6  1  0.00078684  0.50062908  0.49825647  1
  Ni  Ni7  1  0.24936757  0.74974717  0.75030523  1
  Ni  Ni8  1  0.49958848  0.99971552  0.00128891  1
  Ni  Ni9  1  0.74981157  0.24993157  0.24977910  1
  Ni  Ni10  1  0.49998787  0.99966546  0.49873253  1
  Fe  Fe11  1  0.74807806  0.24936689  0.75056529  1
  Ni  Ni12  1  0.50002675  0.50015116  0.00111329  1
  Ni  Ni13  1  0.74973885  0.75025078  0.24961842  1
  Ni  Ni14  1  0.50009915  0.50014899  0.49908375  1
  Fe  Fe15  1  0.74725102  0.75079426  0.75066039  1
" 
12,FeCr50_7,-63.886617022162, 183.64452497961,FeCr50,"# generated using pymatgen
 data_CrFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrFe
_chemical_formula_sum   'Cr8 Fe8'
_cell_volume   174.45683200
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00000000  0.00077440  0.00000000  1
  Fe  Fe1  1  0.25000000  0.25068330  0.25438141  1
  Fe  Fe2  1  0.00000000  0.00232565  0.50000000  1
  Cr  Cr3  1  0.25000000  0.24589240  0.74859118  1
  Cr  Cr4  1  0.00000000  0.49527759  0.00000000  1
  Cr  Cr5  1  0.25000000  0.75471800  0.25055494  1
  Fe  Fe6  1  1.00000000  0.49905322  0.50000000  1
  Cr  Cr7  1  0.25000000  0.75127545  0.74926967  1
  Fe  Fe8  1  0.50000000  0.00077440  0.00000000  1
  Cr  Cr9  1  0.75000000  0.24589240  0.25140882  1
  Fe  Fe10  1  0.50000000  0.00232565  0.50000000  1
  Fe  Fe11  1  0.75000000  0.25068330  0.74561859  1
  Cr  Cr12  1  0.50000000  0.49527759  0.00000000  1
  Cr  Cr13  1  0.75000000  0.75127545  0.25073033  1
  Fe  Fe14  1  0.50000000  0.49905322  0.50000000  1
  Cr  Cr15  1  0.75000000  0.75471800  0.74944506  1
" 
13,FeCr60_0,-63.4308191929426, 189.82656210606,FeCr60,"# generated using pymatgen
 data_Cr9Fe7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr9Fe7
_chemical_formula_sum   'Cr9 Fe7'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.99966095  0.00026874  0.99874556  1
  Fe  Fe1  1  0.24875708  0.24957360  0.24625118  1
  Cr  Cr2  1  0.00099197  0.00083291  0.50046240  1
  Fe  Fe3  1  0.24906764  0.24954046  0.75370218  1
  Fe  Fe4  1  0.00134024  0.49834578  0.99852576  1
  Cr  Cr5  1  0.25030061  0.74457611  0.24885693  1
  Cr  Cr6  1  0.00355141  0.49727670  0.50088361  1
  Cr  Cr7  1  0.25083179  0.74554184  0.75082654  1
  Cr  Cr8  1  0.49820964  0.00135913  0.99996298  1
  Cr  Cr9  1  0.74930233  0.25414250  0.24880931  1
  Cr  Cr10  1  0.49750680  0.00335085  0.50028094  1
  Cr  Cr11  1  0.74921229  0.25525104  0.75087514  1
  Fe  Fe12  1  0.49918706  0.49977546  0.99857461  1
  Cr  Cr13  1  0.75043170  0.74818618  0.24919550  1
  Fe  Fe14  1  0.50073558  0.50062825  0.50148762  1
  Fe  Fe15  1  0.75091291  0.75135048  0.75255974  1
" 
14,NiCr20_12,-68.7342858532023, 154.892795628906,NiCr20,"# generated using pymatgen
 data_Cr3Ni13
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr3Ni13
_chemical_formula_sum   'Cr3 Ni13'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00154897  0.00158148  0.00144058  1
  Ni  Ni1  1  0.24724926  0.25000000  0.25000000  1
  Ni  Ni2  1  0.00125503  0.00128695  0.49883766  1
  Ni  Ni3  1  0.24695574  0.25000000  0.75000000  1
  Ni  Ni4  1  0.00125503  0.49871305  0.00116234  1
  Ni  Ni5  1  0.24689195  0.75000000  0.25000000  1
  Ni  Ni6  1  0.00154897  0.49841852  0.49855942  1
  Ni  Ni7  1  0.24726430  0.75000000  0.75000000  1
  Ni  Ni8  1  0.49860400  0.00135270  0.00136515  1
  Ni  Ni9  1  0.75313365  0.25000000  0.25000000  1
  Cr  Cr10  1  0.49836053  0.00162858  0.49856856  1
  Ni  Ni11  1  0.75287214  0.25000000  0.75000000  1
  Cr  Cr12  1  0.49836053  0.49837142  0.00143144  1
  Ni  Ni13  1  0.75290719  0.75000000  0.25000000  1
  Ni  Ni14  1  0.49860400  0.49864730  0.49863485  1
  Cr  Cr15  1  0.75318872  0.75000000  0.75000000  1
" 
15,Ni20Fe60Cr20_10,-227.427865893216, 177.808884487222,Ni20Fe60Cr20,"# generated using pymatgen
 data_Cr6Fe16Ni5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.46704761
_cell_length_b   7.46704761
_cell_length_c   10.56000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr6Fe16Ni5
_chemical_formula_sum   'Cr12 Fe32 Ni10'
_cell_volume   588.79180800
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00066279  0.00068422  0.99852190  1
  Fe  Fe1  1  0.16752522  0.16325563  0.16445977  1
  Cr  Cr2  1  0.99817957  0.99802783  0.33561209  1
  Fe  Fe3  1  0.00152668  0.33245442  0.00069428  1
  Fe  Fe4  1  0.16803586  0.50275073  0.16839325  1
  Cr  Cr5  1  0.99982741  0.33108659  0.33056995  1
  Fe  Fe6  1  0.99956052  0.66381885  0.99886119  1
  Fe  Fe7  1  0.16869415  0.83285921  0.16593654  1
  Fe  Fe8  1  0.00084267  0.66511439  0.33455454  1
  Fe  Fe9  1  0.33380728  0.00291983  0.99937199  1
  Ni  Ni10  1  0.49900625  0.16527219  0.16768921  1
  Cr  Cr11  1  0.33385692  0.99640267  0.33449729  1
  Cr  Cr12  1  0.33333909  0.33583146  0.00085971  1
  Fe  Fe13  1  0.49972978  0.50241883  0.16624289  1
  Fe  Fe14  1  0.33370050  0.33389413  0.33336731  1
  Cr  Cr15  1  0.33370862  0.67040728  0.99766596  1
  Ni  Ni16  1  0.50032176  0.83530625  0.16505609  1
  Ni  Ni17  1  0.33194887  0.66550561  0.33330071  1
  Fe  Fe18  1  0.66403688  0.99937112  0.00014655  1
  Fe  Fe19  1  0.83051538  0.16331601  0.16529038  1
  Ni  Ni20  1  0.66635827  0.00033108  0.33358217  1
  Cr  Cr21  1  0.66845920  0.33281247  0.99921485  1
  Fe  Fe22  1  0.83232723  0.49951929  0.16504295  1
  Cr  Cr23  1  0.66620457  0.33215913  0.33402813  1
  Fe  Fe24  1  0.66664511  0.66738155  0.99721414  1
  Cr  Cr25  1  0.83258785  0.83136394  0.16618084  1
  Cr  Cr26  1  0.66297532  0.66785774  0.33429833  1
  Fe  Fe27  1  0.16729224  0.16574039  0.50236930  1
  Fe  Fe28  1  0.00222460  0.99915259  0.66649352  1
  Ni  Ni29  1  0.16481816  0.16618823  0.83258239  1
  Ni  Ni30  1  0.16399845  0.49850092  0.49877997  1
  Fe  Fe31  1  0.99827277  0.33316582  0.66594904  1
  Fe  Fe32  1  0.16457643  0.49868572  0.83261772  1
  Fe  Fe33  1  0.16773256  0.82914481  0.50117186  1
  Fe  Fe34  1  0.99757678  0.66485399  0.66642747  1
  Fe  Fe35  1  0.16462292  0.83633757  0.83319166  1
  Fe  Fe36  1  0.50025952  0.16730006  0.49972474  1
  Fe  Fe37  1  0.33465501  0.00122574  0.66670742  1
  Fe  Fe38  1  0.49937198  0.16820790  0.83327252  1
  Fe  Fe39  1  0.49863455  0.50289512  0.50237983  1
  Cr  Cr40  1  0.33382464  0.33471126  0.66675281  1
  Ni  Ni41  1  0.50324217  0.50184252  0.83184808  1
  Ni  Ni42  1  0.50182638  0.83418407  0.50103609  1
  Cr  Cr43  1  0.33258543  0.66910706  0.66886628  1
  Fe  Fe44  1  0.50124880  0.83648650  0.83315379  1
  Fe  Fe45  1  0.83331980  0.16719161  0.50138811  1
  Cr  Cr46  1  0.66924981  0.00108999  0.66598337  1
  Fe  Fe47  1  0.83524824  0.16764804  0.83255103  1
  Fe  Fe48  1  0.83245017  0.50102081  0.50261370  1
  Ni  Ni49  1  0.66856399  0.33475221  0.66691906  1
  Fe  Fe50  1  0.83470869  0.49910541  0.83167753  1
  Fe  Fe51  1  0.83320204  0.83048917  0.50133372  1
  Ni  Ni52  1  0.66758274  0.66634329  0.66923470  1
  Fe  Fe53  1  0.83452737  0.83250671  0.83432127  1
" 
16,NiCr30_12,-67.648385709957, 135.341945135667,NiCr30,"# generated using pymatgen
 data_CrNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrNi3
_chemical_formula_sum   'Cr4 Ni12'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.99604076  0.99604076  0.00000000  1
  Cr  Cr1  1  0.25000000  0.25000000  0.25000000  1
  Ni  Ni2  1  0.99696913  0.99696913  0.50000000  1
  Cr  Cr3  1  0.25000000  0.25000000  0.75000000  1
  Ni  Ni4  1  0.99697314  0.50231494  0.00000000  1
  Ni  Ni5  1  0.25000000  0.75000000  0.25000000  1
  Ni  Ni6  1  0.99768506  0.50302686  0.50000000  1
  Ni  Ni7  1  0.25000000  0.75000000  0.75000000  1
  Ni  Ni8  1  0.50231494  0.99697314  0.00000000  1
  Ni  Ni9  1  0.75000000  0.25000000  0.25000000  1
  Ni  Ni10  1  0.50302686  0.99768506  0.50000000  1
  Ni  Ni11  1  0.75000000  0.25000000  0.75000000  1
  Ni  Ni12  1  0.50303087  0.50303087  0.00000000  1
  Ni  Ni13  1  0.75000000  0.75000000  0.25000000  1
  Cr  Cr14  1  0.50395924  0.50395924  0.50000000  1
  Ni  Ni15  1  0.75000000  0.75000000  0.75000000  1
" 
17,FeCr10_5,-65.7755030593588, 118.888530246856,FeCr10,"# generated using pymatgen
 data_CrFe15
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrFe15
_chemical_formula_sum   'Cr1 Fe15'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00109633  0.99890367  0.00162107  1
  Fe  Fe1  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe2  1  0.00109633  0.99890367  0.49837893  1
  Fe  Fe3  1  0.25000000  0.25000000  0.75000000  1
  Fe  Fe4  1  0.00109633  0.50109633  0.00162107  1
  Fe  Fe5  1  0.25000000  0.75000000  0.25000000  1
  Fe  Fe6  1  0.00109633  0.50109633  0.49837893  1
  Fe  Fe7  1  0.25000000  0.75000000  0.75000000  1
  Fe  Fe8  1  0.49890367  0.99890367  0.00162107  1
  Fe  Fe9  1  0.75000000  0.25000000  0.25000000  1
  Fe  Fe10  1  0.49890367  0.99890367  0.49837893  1
  Cr  Cr11  1  0.75000000  0.25000000  0.75000000  1
  Fe  Fe12  1  0.49890367  0.50109633  0.00162107  1
  Fe  Fe13  1  0.75000000  0.75000000  0.25000000  1
  Fe  Fe14  1  0.49890367  0.50109633  0.49837893  1
  Fe  Fe15  1  0.75000000  0.75000000  0.75000000  1
" 
18,NiFe20_4,-71.9838126692127, 209.872700043569,NiFe20,"# generated using pymatgen
 data_Fe3Ni13
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3Ni13
_chemical_formula_sum   'Fe3 Ni13'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.99957392  0.00014314  0.99967774  1
  Fe  Fe1  1  0.25000000  0.25000000  0.25000000  1
  Ni  Ni2  1  0.99957392  0.00014314  0.50032226  1
  Ni  Ni3  1  0.25000000  0.25000000  0.75000000  1
  Ni  Ni4  1  0.99957392  0.49985686  0.99967774  1
  Fe  Fe5  1  0.25000000  0.75000000  0.25000000  1
  Ni  Ni6  1  0.99957392  0.49985686  0.50032226  1
  Fe  Fe7  1  0.25000000  0.75000000  0.75000000  1
  Ni  Ni8  1  0.50042608  0.00014314  0.99967774  1
  Ni  Ni9  1  0.75000000  0.25000000  0.25000000  1
  Ni  Ni10  1  0.50042608  0.00014314  0.50032226  1
  Ni  Ni11  1  0.75000000  0.25000000  0.75000000  1
  Ni  Ni12  1  0.50042608  0.49985686  0.99967774  1
  Ni  Ni13  1  0.75000000  0.75000000  0.25000000  1
  Ni  Ni14  1  0.50042608  0.49985686  0.50032226  1
  Ni  Ni15  1  0.75000000  0.75000000  0.75000000  1
" 
19,NiFe30_6,-71.8326869699763, 211.747180444152,NiFe30,"# generated using pymatgen
 data_FeNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeNi3
_chemical_formula_sum   'Fe4 Ni12'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00088770  0.00078733  0.99940859  1
  Ni  Ni1  1  0.24984141  0.25015859  0.25034120  1
  Ni  Ni2  1  0.99987386  0.00007250  0.50033151  1
  Ni  Ni3  1  0.24982482  0.25017518  0.74960323  1
  Ni  Ni4  1  0.99985262  0.50014738  0.99966690  1
  Ni  Ni5  1  0.25014771  0.74993644  0.25030649  1
  Ni  Ni6  1  0.00013575  0.49986425  0.50026300  1
  Ni  Ni7  1  0.24983155  0.74995999  0.74970765  1
  Ni  Ni8  1  0.50026587  0.99973413  0.99975188  1
  Ni  Ni9  1  0.75006356  0.24985229  0.25030649  1
  Fe  Fe10  1  0.49929414  0.00070586  0.50058940  1
  Ni  Ni11  1  0.75004001  0.25016845  0.74970765  1
  Fe  Fe12  1  0.49921267  0.49911230  0.99940859  1
  Fe  Fe13  1  0.75073171  0.74926829  0.25056579  1
  Ni  Ni14  1  0.49992750  0.50012614  0.50033151  1
  Ni  Ni15  1  0.75006912  0.74993088  0.74971013  1
" 
20,FeCr50_12,-63.9858769361712, 184.166775050612,FeCr50,"# generated using pymatgen
 data_CrFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrFe
_chemical_formula_sum   'Cr8 Fe8'
_cell_volume   174.45683200
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00222459  0.99807432  0.99961363  1
  Cr  Cr1  1  0.25961260  0.24665857  0.25078659  1
  Cr  Cr2  1  0.00111945  0.99872532  0.50022297  1
  Fe  Fe3  1  0.25013260  0.24931963  0.74856895  1
  Cr  Cr4  1  0.00102465  0.50120269  0.99974700  1
  Fe  Fe5  1  0.24926518  0.74929972  0.25158012  1
  Cr  Cr6  1  0.00135832  0.50113058  0.50006903  1
  Fe  Fe7  1  0.25438215  0.75163598  0.74831550  1
  Fe  Fe8  1  0.49929101  0.99938431  0.99733291  1
  Fe  Fe9  1  0.75183204  0.25101143  0.25093101  1
  Fe  Fe10  1  0.49896396  0.99809071  0.50266855  1
  Cr  Cr11  1  0.74474007  0.24821663  0.74977613  1
  Cr  Cr12  1  0.49780179  0.50224808  0.99908872  1
  Cr  Cr13  1  0.74131586  0.75356281  0.25049319  1
  Fe  Fe14  1  0.49933185  0.50144950  0.50209094  1
  Fe  Fe15  1  0.74760387  0.74998972  0.74871476  1
" 
21,NiFe10_12,-71.5259856845376, 190.545120615623,NiFe10,"# generated using pymatgen
 data_FeNi15
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeNi15
_chemical_formula_sum   'Fe1 Ni15'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00014220  0.99985780  0.00030569  1
  Ni  Ni1  1  0.25000000  0.25000000  0.25000000  1
  Ni  Ni2  1  0.00014220  0.99985780  0.49969431  1
  Ni  Ni3  1  0.25000000  0.25000000  0.75000000  1
  Ni  Ni4  1  0.00014220  0.50014220  0.00030569  1
  Ni  Ni5  1  0.25000000  0.75000000  0.25000000  1
  Ni  Ni6  1  0.00014220  0.50014220  0.49969431  1
  Ni  Ni7  1  0.25000000  0.75000000  0.75000000  1
  Ni  Ni8  1  0.49985780  0.99985780  0.00030569  1
  Ni  Ni9  1  0.75000000  0.25000000  0.25000000  1
  Ni  Ni10  1  0.49985780  0.99985780  0.49969431  1
  Fe  Fe11  1  0.75000000  0.25000000  0.75000000  1
  Ni  Ni12  1  0.49985780  0.50014220  0.00030569  1
  Ni  Ni13  1  0.75000000  0.75000000  0.25000000  1
  Ni  Ni14  1  0.49985780  0.50014220  0.49969431  1
  Ni  Ni15  1  0.75000000  0.75000000  0.75000000  1
" 
22,Ni20Fe20Cr60_12,-232.437187696549, 184.136473939394,Ni20Fe20Cr60,"# generated using pymatgen
 data_Cr6Fe5Ni16
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.46704761
_cell_length_b   7.46704761
_cell_length_c   10.56000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr6Fe5Ni16
_chemical_formula_sum   'Cr12 Fe10 Ni32'
_cell_volume   588.79180800
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.99809739  0.00003209  0.00134434  1
  Ni  Ni1  1  0.16530945  0.16667165  0.16540453  1
  Ni  Ni2  1  0.99753869  0.00047334  0.33203830  1
  Ni  Ni3  1  0.99965255  0.33394483  0.00010473  1
  Cr  Cr4  1  0.16646943  0.49909316  0.16697683  1
  Fe  Fe5  1  0.99953601  0.33190080  0.33424773  1
  Ni  Ni6  1  0.00141131  0.66746929  0.99870038  1
  Fe  Fe7  1  0.16464717  0.83485739  0.16564175  1
  Ni  Ni8  1  0.99719731  0.66877431  0.33501703  1
  Fe  Fe9  1  0.33222886  0.99991348  0.99979430  1
  Ni  Ni10  1  0.49918072  0.16822151  0.16689809  1
  Cr  Cr11  1  0.33252704  0.00280705  0.33438921  1
  Fe  Fe12  1  0.33492064  0.33408675  0.00090536  1
  Ni  Ni13  1  0.50007449  0.49762871  0.16684894  1
  Ni  Ni14  1  0.33321837  0.33188313  0.33329938  1
  Fe  Fe15  1  0.33455485  0.66447856  0.99828518  1
  Cr  Cr16  1  0.50374176  0.82962247  0.16703377  1
  Cr  Cr17  1  0.33138350  0.66359145  0.33731380  1
  Cr  Cr18  1  0.66690383  0.00182212  0.99964351  1
  Ni  Ni19  1  0.83459727  0.16601960  0.16777616  1
  Ni  Ni20  1  0.66923491  0.00125104  0.33337319  1
  Ni  Ni21  1  0.66681080  0.33364594  0.00001874  1
  Cr  Cr22  1  0.83138865  0.50249077  0.16768346  1
  Fe  Fe23  1  0.66631214  0.33242631  0.33370018  1
  Ni  Ni24  1  0.66869251  0.66559626  0.99836679  1
  Ni  Ni25  1  0.83568470  0.83436857  0.16756908  1
  Ni  Ni26  1  0.66876326  0.66717333  0.33468552  1
  Ni  Ni27  1  0.16362664  0.16909217  0.49883580  1
  Fe  Fe28  1  0.99817537  0.99974474  0.66538197  1
  Cr  Cr29  1  0.16398256  0.16798788  0.83340096  1
  Ni  Ni30  1  0.16301165  0.49750372  0.49909267  1
  Ni  Ni31  1  0.99789623  0.33519150  0.66586593  1
  Ni  Ni32  1  0.16593937  0.50151399  0.83404644  1
  Fe  Fe33  1  0.16197931  0.83415692  0.50008685  1
  Ni  Ni34  1  0.00002160  0.66548930  0.66691626  1
  Ni  Ni35  1  0.16455890  0.83150214  0.83446173  1
  Ni  Ni36  1  0.50147043  0.16807815  0.49786353  1
  Cr  Cr37  1  0.33399981  0.00007219  0.66428585  1
  Ni  Ni38  1  0.50114861  0.16871367  0.83491979  1
  Ni  Ni39  1  0.50204665  0.49834718  0.49722607  1
  Cr  Cr40  1  0.33487790  0.33444857  0.66495545  1
  Ni  Ni41  1  0.50066767  0.49924015  0.83624595  1
  Ni  Ni42  1  0.50389947  0.83312735  0.49845099  1
  Cr  Cr43  1  0.33111189  0.66626493  0.66411265  1
  Ni  Ni44  1  0.49921864  0.83153932  0.83505625  1
  Ni  Ni45  1  0.83478551  0.16666522  0.49907714  1
  Cr  Cr46  1  0.66678914  0.00182087  0.66732671  1
  Ni  Ni47  1  0.83352741  0.16788049  0.83319777  1
  Ni  Ni48  1  0.83475106  0.49999686  0.49986549  1
  Ni  Ni49  1  0.66955891  0.33203636  0.66719316  1
  Fe  Fe50  1  0.83490152  0.49873952  0.83449092  1
  Ni  Ni51  1  0.83370768  0.83316428  0.49810127  1
  Cr  Cr52  1  0.66880351  0.66447158  0.66812449  1
  Ni  Ni53  1  0.83546499  0.83296704  0.83435762  1
" 
